NO_OF_FRAMES	180
59	0.59000	523.520	1112.330	1250.540	420.770	1085.338	1258.947	428.209	1336.719	1233.568	489.294	1354.134	1129.248	660.348	1156.642	1050.777	255.805	1413.649	1077.321	655.615	1045.121	731.798	97.792	1225.524	796.818	581.046	878.497	857.577	227.379	1055.939	891.423	599.656	943.903	1461.706	323.399	1016.494	765.125	725.908	716.378	917.346	526.100	1459.227	592.574
60	0.60000	523.326	1112.075	1250.431	420.550	1085.223	1258.847	428.321	1336.599	1233.500	489.292	1354.062	1129.222	660.341	1156.591	1050.628	255.841	1413.638	1077.307	655.587	1045.260	731.576	97.744	1225.755	796.717	581.061	878.539	857.377	227.332	1056.043	891.132	600.051	942.984	1460.979	323.178	1016.881	764.805	726.024	716.482	917.042	526.141	1459.215	592.512
61	0.61000	523.135	1111.814	1250.311	420.329	1085.093	1258.739	428.422	1336.471	1233.431	489.296	1353.974	1129.196	660.329	1156.514	1050.476	255.882	1413.621	1077.301	655.554	1045.390	731.354	97.691	1225.999	796.618	581.073	878.576	857.157	227.283	1056.139	890.803	600.497	942.065	1460.188	322.934	1017.258	764.447	726.124	716.576	916.712	526.195	1459.188	592.431
62	0.62000	522.946	1111.544	1250.186	420.106	1084.949	1258.624	428.517	1336.330	1233.367	489.303	1353.873	1129.173	660.312	1156.414	1050.322	255.927	1413.597	1077.306	655.518	1045.511	731.137	97.637	1226.253	796.519	581.082	878.605	856.919	227.232	1056.227	890.443	601.000	941.156	1459.323	322.663	1017.613	764.049	726.202	716.656	916.352	526.244	1459.166	592.353
63	0.63000	522.756	1111.263	1250.063	419.878	1084.790	1258.502	428.610	1336.173	1233.311	489.312	1353.761	1129.153	660.290	1156.296	1050.165	255.976	1413.566	1077.323	655.479	1045.630	730.929	97.582	1226.517	796.419	581.085	878.624	856.674	227.179	1056.312	890.065	601.562	940.265	1458.376	322.355	1017.937	763.606	726.253	716.720	915.955	526.279	1459.166	592.293
64	0.64000	522.564	1110.965	1249.951	419.648	1084.616	1258.373	428.707	1335.996	1233.263	489.324	1353.638	1129.137	660.264	1156.164	1050.002	256.026	1413.524	1077.352	655.437	1045.753	730.727	97.525	1226.790	796.319	581.075	878.629	856.427	227.120	1056.403	889.688	602.182	939.396	1457.344	322.007	1018.231	763.114	726.276	716.766	915.513	526.299	1459.185	592.253
65	0.65000	522.371	1110.646	1249.851	419.419	1084.423	1258.239	428.805	1335.799	1233.222	489.339	1353.502	1129.123	660.235	1156.024	1049.835	256.080	1413.471	1077.394	655.395	1045.888	730.524	97.462	1227.072	796.224	581.045	878.618	856.185	227.053	1056.509	889.322	602.862	938.545	1456.230	321.618	1018.498	762.573	726.272	716.795	915.017	526.315	1459.203	592.218
66	0.66000	522.177	1110.307	1249.759	419.197	1084.212	1258.100	428.902	1335.583	1233.185	489.359	1353.353	1129.114	660.204	1155.879	1049.663	256.137	1413.408	1077.451	655.351	1046.040	730.310	97.390	1227.361	796.139	580.984	878.595	855.944	226.980	1056.635	888.969	603.605	937.699	1455.045	321.197	1018.743	761.988	726.241	716.807	914.463	526.333	1459.208	592.178
67	0.67000	521.985	1109.948	1249.667	418.983	1083.982	1257.961	428.998	1335.352	1233.147	489.385	1353.188	1129.110	660.172	1155.729	1049.493	256.201	1413.336	1077.523	655.301	1046.211	730.080	97.305	1227.654	796.071	580.886	878.564	855.697	226.903	1056.776	888.626	604.425	936.850	1453.797	320.754	1018.979	761.375	726.184	716.804	913.852	526.349	1459.208	592.140
68	0.68000	521.797	1109.573	1249.566	418.778	1083.739	1257.824	429.094	1335.109	1233.102	489.420	1353.007	1129.114	660.141	1155.572	1049.328	256.274	1413.258	1077.613	655.242	1046.395	729.832	97.206	1227.951	796.025	580.753	878.530	855.435	226.824	1056.922	888.282	605.335	935.994	1452.495	320.300	1019.222	760.753	726.095	716.785	913.191	526.354	1459.227	592.118
69	0.69000	521.615	1109.182	1249.450	418.579	1083.485	1257.693	429.196	1334.858	1233.047	489.463	1352.811	1129.125	660.112	1155.403	1049.174	256.358	1413.174	1077.722	655.170	1046.585	729.571	97.093	1228.248	796.001	580.586	878.497	855.151	226.745	1057.067	887.931	606.348	935.137	1451.146	319.844	1019.483	760.143	725.972	716.750	912.492	526.345	1459.272	592.121
70	0.70000	521.438	1108.772	1249.315	418.384	1083.223	1257.567	429.313	1334.599	1232.984	489.514	1352.597	1129.142	660.085	1155.219	1049.031	256.452	1413.086	1077.849	655.083	1046.771	729.301	96.967	1228.543	795.999	580.393	878.466	854.841	226.664	1057.204	887.569	607.469	934.287	1449.747	319.388	1019.766	759.549	725.811	716.698	911.766	526.327	1459.332	592.137
71	0.71000	521.263	1108.343	1249.161	418.188	1082.953	1257.446	429.450	1334.333	1232.917	489.574	1352.362	1129.162	660.060	1155.018	1048.896	256.552	1412.991	1077.991	654.980	1046.944	729.025	96.830	1228.834	796.014	580.178	878.445	854.499	226.577	1057.333	887.197	608.697	933.451	1448.291	318.929	1020.074	758.963	725.614	716.629	911.020	526.309	1459.390	592.158
72	0.72000	521.090	1107.895	1248.992	417.987	1082.672	1257.326	429.612	1334.057	1232.855	489.643	1352.103	1129.186	660.035	1154.799	1048.763	256.655	1412.887	1078.147	654.858	1047.106	728.740	96.681	1229.119	796.045	579.946	878.445	854.111	226.483	1057.451	886.817	610.028	932.638	1446.770	318.460	1020.400	758.370	725.383	716.542	910.255	526.289	1459.449	592.187
73	0.73000	520.914	1107.427	1248.815	417.775	1082.380	1257.204	429.798	1333.769	1232.800	489.721	1351.818	1129.211	660.012	1154.563	1048.625	256.760	1412.766	1078.315	654.718	1047.258	728.439	96.519	1229.397	796.093	579.699	878.498	853.641	226.382	1057.562	886.437	611.454	931.858	1445.176	317.979	1020.729	757.756	725.121	716.437	909.470	526.261	1459.513	592.229
74	0.74000	520.734	1106.940	1248.638	417.550	1082.078	1257.078	430.009	1333.469	1232.756	489.809	1351.510	1129.237	659.989	1154.310	1048.477	256.870	1412.617	1078.493	654.555	1047.406	728.119	96.342	1229.666	796.161	579.440	878.649	853.034	226.274	1057.666	886.066	612.963	931.118	1443.506	317.483	1021.042	757.110	724.835	716.315	908.661	526.230	1459.577	592.278
75	0.75000	520.545	1106.434	1248.468	417.310	1081.766	1256.951	430.246	1333.156	1232.722	489.905	1351.185	1129.265	659.971	1154.040	1048.314	256.991	1412.431	1078.679	654.370	1047.554	727.780	96.150	1229.929	796.253	579.172	878.943	852.238	226.161	1057.764	885.709	614.541	930.425	1441.763	316.974	1021.317	756.423	724.532	716.177	907.827	526.202	1459.627	592.322
76	0.76000	520.345	1105.910	1248.307	417.056	1081.448	1256.827	430.506	1332.830	1232.699	490.005	1350.850	1129.294	659.960	1153.752	1048.139	257.127	1412.207	1078.875	654.158	1047.698	727.430	95.946	1230.182	796.373	578.901	879.383	851.253	226.042	1057.852	885.370	616.170	929.779	1439.950	316.448	1021.540	755.692	724.217	716.027	906.968	526.181	1459.652	592.355
77	0.77000	520.133	1105.368	1248.156	416.790	1081.123	1256.707	430.791	1332.491	1232.685	490.109	1350.510	1129.323	659.957	1153.441	1047.954	257.277	1411.960	1079.083	653.919	1047.835	727.080	95.733	1230.429	796.521	578.628	879.898	850.166	225.919	1057.925	885.041	617.835	929.179	1438.077	315.901	1021.704	754.922	723.894	715.866	906.077	526.166	1459.653	592.381
78	0.78000	519.911	1104.808	1248.011	416.517	1080.796	1256.593	431.098	1332.138	1232.678	490.220	1350.164	1129.353	659.961	1153.107	1047.767	257.442	1411.702	1079.308	653.651	1047.963	726.739	95.514	1230.670	796.698	578.352	880.369	849.114	225.790	1057.978	884.712	619.528	928.614	1436.154	315.327	1021.806	754.121	723.563	715.698	905.146	526.150	1459.637	592.406
79	0.79000	519.686	1104.230	1247.869	416.243	1080.467	1256.483	431.426	1331.772	1232.671	490.343	1349.808	1129.389	659.971	1152.748	1047.586	257.621	1411.439	1079.552	653.356	1048.086	726.410	95.290	1230.910	796.901	578.066	880.716	848.192	225.658	1058.011	884.368	621.240	928.074	1434.191	314.727	1021.842	753.299	723.225	715.525	904.170	526.126	1459.616	592.443
80	0.80000	519.468	1103.639	1247.731	415.972	1080.136	1256.380	431.773	1331.394	1232.660	490.480	1349.437	1129.435	659.984	1152.362	1047.419	257.815	1411.169	1079.819	653.036	1048.214	726.089	95.062	1231.157	797.128	577.758	880.935	847.407	225.522	1058.026	883.996	622.969	927.543	1432.193	314.110	1021.808	752.460	722.877	715.347	903.147	526.088	1459.600	592.496
81	0.81000	519.270	1103.045	1247.596	415.706	1079.800	1256.286	432.139	1331.007	1232.643	490.632	1349.047	1129.495	659.996	1151.944	1047.272	258.027	1410.882	1080.115	652.693	1048.360	725.764	94.830	1231.422	797.382	577.417	881.066	846.723	225.383	1058.025	883.583	624.706	927.013	1430.167	313.485	1021.703	751.604	722.516	715.161	902.078	526.041	1459.587	592.561
82	0.82000	519.105	1102.461	1247.468	415.443	1079.457	1256.201	432.525	1330.615	1232.626	490.798	1348.635	1129.571	660.006	1151.488	1047.147	258.258	1410.571	1080.447	652.329	1048.534	725.428	94.594	1231.712	797.668	577.038	881.151	846.097	225.241	1058.012	883.121	626.445	926.477	1428.121	312.855	1021.535	750.729	722.142	714.969	900.970	525.997	1459.571	592.624
83	0.83000	518.978	1101.894	1247.350	415.183	1079.105	1256.129	432.934	1330.223	1232.618	490.978	1348.201	1129.660	660.009	1150.991	1047.043	258.511	1410.236	1080.822	651.948	1048.738	725.078	94.350	1232.031	797.994	576.624	881.218	845.502	225.100	1057.986	882.605	628.173	925.932	1426.062	312.219	1021.318	749.828	721.753	714.775	899.831	525.960	1459.550	592.683
84	0.84000	518.879	1101.338	1247.243	414.927	1078.744	1256.068	433.367	1329.832	1232.625	491.169	1347.745	1129.759	660.004	1150.452	1046.956	258.787	1409.882	1081.247	651.551	1048.968	724.719	94.091	1232.366	798.368	576.182	881.281	844.918	224.964	1057.949	882.035	629.872	925.379	1423.996	311.572	1021.068	748.890	721.350	714.584	898.667	525.923	1459.531	592.748
85	0.85000	518.788	1100.778	1247.153	414.679	1078.377	1256.023	433.818	1329.439	1232.649	491.374	1347.266	1129.866	659.991	1149.871	1046.879	259.093	1409.512	1081.722	651.140	1049.211	724.361	93.803	1232.686	798.793	575.720	881.349	844.325	224.840	1057.905	881.420	631.516	924.824	1421.928	310.915	1020.794	747.904	720.929	714.401	897.484	525.873	1459.522	592.838
86	0.86000	518.678	1100.190	1247.082	414.448	1078.008	1255.996	434.278	1329.039	1232.686	491.595	1346.762	1129.979	659.967	1149.251	1046.804	259.431	1409.131	1082.242	650.712	1049.455	724.007	93.465	1232.939	799.267	575.244	881.428	843.706	224.730	1057.866	880.778	633.081	924.267	1419.853	310.255	1020.501	746.866	720.483	714.222	896.286	525.805	1459.527	592.960
87	0.87000	518.529	1099.553	1247.032	414.244	1077.637	1255.991	434.732	1328.627	1232.726	491.831	1346.232	1130.095	659.935	1148.592	1046.724	259.804	1408.746	1082.800	650.265	1049.700	723.655	93.050	1233.066	799.788	574.753	881.520	843.059	224.634	1057.845	880.136	634.543	923.697	1417.762	309.598	1020.190	745.783	720.000	714.044	895.071	525.720	1459.541	593.106
88	0.88000	518.335	1098.861	1247.006	414.075	1077.263	1256.009	435.171	1328.201	1232.760	492.080	1345.680	1130.212	659.897	1147.895	1046.634	260.207	1408.363	1083.390	649.796	1049.948	723.296	92.538	1233.019	800.354	574.239	881.625	842.392	224.552	1057.849	879.523	635.888	923.093	1415.635	308.952	1019.855	744.667	719.474	713.860	893.834	525.626	1459.551	593.265
89	0.89000	518.112	1098.122	1247.001	413.943	1076.887	1256.055	435.592	1327.762	1232.788	492.339	1345.111	1130.325	659.852	1147.161	1046.534	260.634	1407.982	1084.009	649.305	1050.203	722.923	91.933	1232.803	800.969	573.688	881.740	841.720	224.478	1057.878	878.962	637.121	922.440	1413.463	308.321	1019.493	743.534	718.901	713.667	892.566	525.534	1459.536	593.421
90	0.90000	517.882	1097.358	1247.017	413.848	1076.510	1256.128	436.003	1327.315	1232.814	492.605	1344.524	1130.437	659.802	1146.392	1046.423	261.075	1407.598	1084.648	648.790	1050.465	722.532	91.282	1232.515	801.635	573.088	881.860	841.054	224.407	1057.931	878.463	638.260	921.729	1411.246	307.705	1019.114	742.400	718.285	713.463	891.259	525.456	1459.477	593.559
91	0.91000	517.659	1096.586	1247.055	413.788	1076.134	1256.232	436.416	1326.867	1232.837	492.876	1343.920	1130.550	659.746	1145.593	1046.304	261.525	1407.203	1085.298	648.250	1050.725	722.127	90.659	1232.305	802.349	572.433	881.975	840.389	224.332	1058.001	878.019	639.333	920.958	1408.999	307.108	1018.754	741.274	717.630	713.246	889.908	525.403	1459.356	593.672
92	0.92000	517.453	1095.822	1247.116	413.753	1075.758	1256.370	436.843	1326.422	1232.853	493.152	1343.298	1130.668	659.685	1144.772	1046.178	261.980	1406.795	1085.947	647.681	1050.976	721.711	90.122	1232.300	803.105	571.730	882.077	839.714	224.247	1058.082	877.617	640.382	920.125	1406.744	306.533	1018.478	740.153	716.939	713.015	888.517	525.384	1459.169	593.762
93	0.93000	517.288	1095.087	1247.201	413.732	1075.378	1256.550	437.289	1325.978	1232.854	493.432	1342.660	1130.791	659.619	1143.932	1046.045	262.444	1406.369	1086.589	647.086	1051.212	721.277	89.699	1232.556	803.898	570.988	882.160	839.018	224.145	1058.160	877.241	641.451	919.231	1404.505	305.986	1018.373	739.024	716.213	712.765	887.094	525.407	1458.918	593.830
94	0.94000	517.194	1094.406	1247.306	413.717	1074.992	1256.773	437.755	1325.528	1232.833	493.718	1342.005	1130.916	659.551	1143.069	1045.899	262.921	1405.932	1087.233	646.468	1051.433	720.817	89.393	1233.081	804.723	570.216	882.227	838.292	224.019	1058.221	876.878	642.587	918.282	1402.306	305.469	1018.515	737.879	715.449	712.487	885.649	525.474	1458.604	593.868
95	0.95000	517.187	1093.784	1247.430	413.702	1074.595	1257.037	438.236	1325.064	1232.785	494.014	1341.328	1131.041	659.483	1142.181	1045.738	263.414	1405.494	1087.893	645.834	1051.634	720.324	89.183	1233.824	805.579	569.423	882.273	837.534	223.861	1058.247	876.517	643.827	917.278	1400.160	304.974	1018.932	736.723	714.640	712.173	884.193	525.577	1458.240	593.875
96	0.96000	517.257	1093.208	1247.574	413.687	1074.188	1257.336	438.725	1324.580	1232.713	494.326	1340.627	1131.162	659.414	1141.265	1045.560	263.923	1405.054	1088.577	645.189	1051.807	719.805	89.010	1234.662	806.460	568.614	882.281	836.748	223.665	1058.226	876.155	645.187	916.223	1398.070	304.483	1019.599	735.570	713.785	711.816	882.738	525.685	1457.868	593.872
97	0.97000	517.377	1092.654	1247.740	413.675	1073.769	1257.666	439.217	1324.072	1232.621	494.653	1339.901	1131.279	659.347	1140.328	1045.365	264.449	1404.603	1089.287	644.541	1051.937	719.277	88.803	1235.434	807.365	567.795	882.231	835.943	223.432	1058.150	875.794	646.661	915.117	1396.030	303.969	1020.456	734.438	712.881	711.412	881.295	525.749	1457.552	593.909
98	0.98000	517.520	1092.099	1247.931	413.670	1073.341	1258.021	439.710	1323.545	1232.514	494.996	1339.148	1131.390	659.280	1139.378	1045.159	264.989	1404.133	1090.022	643.899	1052.013	718.764	88.517	1236.039	808.293	566.968	882.120	835.121	223.164	1058.023	875.446	648.216	913.961	1394.026	303.400	1021.381	733.380	711.930	710.962	879.878	525.725	1457.355	594.038
99	0.99000	517.665	1091.523	1248.146	413.675	1072.906	1258.398	440.208	1323.003	1232.395	495.354	1338.365	1131.499	659.216	1138.423	1044.944	265.543	1403.640	1090.782	643.273	1052.031	718.282	88.151	1236.460	809.245	566.137	881.955	834.278	222.870	1057.854	875.131	649.803	912.755	1392.044	302.748	1022.190	732.481	710.931	710.467	878.504	525.603	1457.296	594.275
100	1.00000	517.800	1090.918	1248.383	413.694	1072.468	1258.794	440.719	1322.449	1232.266	495.723	1337.554	1131.608	659.154	1137.463	1044.721	266.112	1403.129	1091.561	642.670	1051.994	717.832	87.726	1236.731	810.222	565.304	881.743	833.420	222.557	1057.656	874.874	651.373	911.496	1390.074	302.008	1022.733	731.810	709.889	709.927	877.184	525.418	1457.330	594.589
101	1.01000	517.921	1090.288	1248.643	413.732	1072.032	1259.206	441.248	1321.883	1232.127	496.096	1336.715	1131.720	659.093	1136.496	1044.488	266.698	1402.609	1092.350	642.089	1051.913	717.400	87.263	1236.898	811.226	564.467	881.479	832.562	222.230	1057.438	874.695	652.890	910.184	1388.118	301.177	1022.989	731.371	708.810	709.341	875.916	525.224	1457.382	594.919
102	1.02000	518.033	1089.646	1248.929	413.792	1071.604	1259.631	441.796	1321.300	1231.970	496.468	1335.854	1131.838	659.036	1135.520	1044.243	267.304	1402.087	1093.140	641.525	1051.797	716.963	86.777	1237.000	812.263	563.619	881.159	831.714	221.895	1057.208	874.604	654.339	908.815	1386.187	300.242	1023.053	731.123	707.700	708.704	874.680	525.068	1457.383	595.212
103	1.03000	518.140	1089.000	1249.242	413.880	1071.189	1260.071	442.361	1320.698	1231.791	496.837	1334.972	1131.961	658.983	1134.535	1043.986	267.929	1401.567	1093.925	640.968	1051.657	716.505	86.275	1237.062	813.341	562.754	880.790	830.875	221.553	1056.968	874.599	655.729	907.387	1384.295	299.220	1023.014	731.012	706.564	708.014	873.437	524.970	1457.302	595.441
104	1.04000	518.247	1088.359	1249.586	414.002	1070.794	1260.534	442.940	1320.085	1231.584	497.198	1334.072	1132.088	658.939	1133.548	1043.724	268.575	1401.046	1094.708	640.415	1051.493	716.024	85.759	1237.095	814.464	561.868	880.378	830.048	221.203	1056.715	874.667	657.085	905.903	1382.456	298.167	1022.900	730.996	705.405	707.268	872.140	524.930	1457.147	595.608
105	1.05000	518.362	1087.727	1249.958	414.158	1070.421	1261.027	443.526	1319.474	1231.355	497.551	1333.152	1132.219	658.905	1132.561	1043.462	269.238	1400.515	1095.491	639.868	1051.302	715.530	85.228	1237.106	815.634	560.964	879.920	829.238	220.841	1056.450	874.790	658.441	904.367	1380.678	297.135	1022.723	731.042	704.221	706.469	870.747	524.930	1456.952	595.732
106	1.06000	518.492	1087.108	1250.358	414.345	1070.067	1261.561	444.117	1318.882	1231.113	497.897	1332.209	1132.349	658.875	1131.570	1043.206	269.904	1399.962	1096.281	639.333	1051.076	715.037	84.680	1237.094	816.846	560.048	879.410	828.446	220.460	1056.173	874.954	659.826	902.794	1378.966	296.150	1022.516	731.126	703.015	705.629	869.249	524.950	1456.760	595.839
107	1.07000	518.644	1086.499	1250.773	414.553	1069.723	1262.142	444.704	1318.317	1230.868	498.236	1331.242	1132.476	658.840	1130.563	1042.960	270.554	1399.379	1097.088	638.818	1050.813	714.556	84.112	1237.055	818.093	559.128	878.848	827.668	220.052	1055.881	875.152	661.261	901.200	1377.317	295.215	1022.312	731.233	701.796	704.771	867.686	524.969	1456.605	595.952
108	1.08000	518.826	1085.900	1251.193	414.777	1069.382	1262.764	445.280	1317.773	1230.625	498.569	1330.247	1132.599	658.790	1129.530	1042.725	271.173	1398.759	1097.920	638.329	1050.518	714.097	83.522	1236.985	819.370	558.211	878.245	826.892	219.614	1055.573	875.382	662.746	899.611	1375.721	294.313	1022.132	731.356	700.578	703.916	866.131	524.968	1456.502	596.088
109	1.09000	519.044	1085.310	1251.607	415.023	1069.038	1263.420	445.835	1317.241	1230.382	498.894	1329.227	1132.720	658.715	1128.463	1042.506	271.756	1398.098	1098.778	637.873	1050.200	713.666	82.914	1236.885	820.675	557.304	877.610	826.118	219.150	1055.244	875.655	664.261	898.050	1374.168	293.418	1021.978	731.493	699.372	703.076	864.641	524.937	1456.448	596.254
110	1.10000	519.300	1084.730	1252.015	415.298	1068.687	1264.103	446.365	1316.710	1230.139	499.207	1328.185	1132.844	658.610	1127.358	1042.309	272.306	1397.396	1099.658	637.449	1049.866	713.269	82.289	1236.752	822.007	556.412	876.942	825.355	218.665	1054.894	875.983	665.775	896.535	1372.650	292.491	1021.840	731.647	698.184	702.249	863.235	524.880	1456.416	596.443
111	1.11000	519.595	1084.166	1252.424	415.608	1068.328	1264.819	446.868	1316.177	1229.892	499.501	1327.125	1132.980	658.470	1126.214	1042.140	272.829	1396.654	1100.559	637.050	1049.522	712.908	81.653	1236.585	823.367	555.534	876.245	824.615	218.160	1054.522	876.381	667.258	895.073	1371.165	291.500	1021.695	731.826	697.013	701.433	861.899	524.812	1456.379	596.641
112	1.12000	519.928	1083.625	1252.847	415.954	1067.961	1265.572	447.347	1315.640	1229.643	499.769	1326.055	1133.132	658.296	1125.031	1042.003	273.333	1395.873	1101.482	636.666	1049.167	712.577	81.006	1236.385	824.761	554.664	875.529	823.908	217.631	1054.131	876.858	668.698	893.663	1369.707	290.427	1021.521	732.046	695.854	700.619	860.616	524.743	1456.320	596.840
113	1.13000	520.302	1083.110	1253.299	416.333	1067.586	1266.369	447.801	1315.101	1229.390	500.004	1324.979	1133.303	658.094	1123.816	1041.902	273.827	1395.047	1102.429	636.284	1048.801	712.271	80.346	1236.155	826.203	553.788	874.798	823.252	217.071	1053.723	877.415	670.104	892.292	1368.264	289.268	1021.294	732.321	694.692	699.795	859.370	524.675	1456.242	597.041
114	1.14000	520.714	1082.617	1253.788	416.744	1067.205	1267.208	448.232	1314.558	1229.138	500.196	1323.910	1133.495	657.875	1122.580	1041.836	274.318	1394.169	1103.406	635.897	1048.421	711.987	79.670	1235.903	827.707	552.893	874.038	822.672	216.471	1053.293	878.042	671.490	890.939	1366.813	288.032	1020.999	732.662	693.508	698.945	858.156	524.602	1456.156	597.247
115	1.15000	521.166	1082.138	1254.315	417.189	1066.813	1268.088	448.644	1314.010	1228.894	500.333	1322.855	1133.713	657.648	1121.336	1041.808	274.815	1393.229	1104.426	635.506	1048.024	711.732	78.975	1235.633	829.289	551.961	873.229	822.183	215.823	1052.837	878.726	672.865	889.579	1365.322	286.733	1020.633	733.074	692.276	698.059	856.978	524.515	1456.081	597.471
116	1.16000	521.656	1081.668	1254.871	417.680	1066.406	1269.007	449.036	1313.455	1228.663	500.408	1321.824	1133.962	657.426	1120.098	1041.819	275.322	1392.217	1105.505	635.118	1047.604	711.522	78.248	1235.352	830.962	550.977	872.357	821.790	215.116	1052.350	879.455	674.231	888.189	1363.773	285.372	1020.200	733.552	690.969	697.135	855.841	524.403	1456.032	597.725
117	1.17000	522.190	1081.204	1255.444	418.226	1065.981	1269.963	449.407	1312.892	1228.451	500.425	1320.808	1134.240	657.213	1118.877	1041.871	275.839	1391.124	1106.656	634.739	1047.156	711.377	77.466	1235.064	832.744	549.926	871.411	821.491	214.340	1051.831	880.232	675.583	886.762	1362.175	283.936	1019.712	734.085	689.567	696.183	854.744	524.262	1456.015	598.015
118	1.18000	522.775	1080.753	1256.030	418.835	1065.542	1270.963	449.752	1312.319	1228.265	500.401	1319.782	1134.539	657.009	1117.678	1041.965	276.364	1389.937	1107.891	634.374	1046.676	711.307	76.585	1234.772	834.656	548.792	870.379	821.289	213.481	1051.279	881.069	676.918	885.303	1360.560	282.394	1019.189	734.668	688.060	695.216	853.684	524.101	1456.025	598.333
